ORDER_ID,CUSTOMER_ID,PRODUCT_CATEGORY,REGION,ORDER_DATE,QUANTITY,UNIT_PRICE,TOTAL_SALES,PROFIT
ORD-3991,CUST-223,Grocery,West,6/16/23 6:00,11,96.97,1066.67,198.61
ORD-3992,CUST-491,Electronics,North,6/16/23 7:00,9,23.78,214.02,27.33
ORD-3993,CUST-214,Grocery,North,6/16/23 8:00,10,76.83,768.3,225.97
ORD-3994,CUST-891,Electronics,North,6/16/23 9:00,17,42.08,715.36,90.08
ORD-3995,CUST-929,Clothing,East,6/16/23 10:00,12,62.36,748.32,91.54
ORD-3996,CUST-341,Grocery,West,6/16/23 11:00,6,18.96,113.76,21.82
ORD-3997,CUST-311,Grocery,North,6/16/23 12:00,19,37.58,714.02,165.49
ORD-3998,CUST-980,Clothing,South,6/16/23 13:00,11,55.08,605.88,103.6
ORD-3999,CUST-931,Clothing,North,6/16/23 14:00,9,30.85,277.65,38.46
ORD-4000,CUST-16,Clothing,West,6/16/23 15:00,6,58.77,352.62,93.02
ORD-4001,CUST-217,Grocery,North,6/16/23 16:00,16,29.78,476.48,82.25
ORD-4002,CUST-960,Furniture,West,6/16/23 17:00,16,68.51,1096.16,152.22
ORD-4003,CUST-195,Furniture,North,6/16/23 18:00,6,91.39,548.34,94.87
ORD-4004,CUST-986,Furniture,South,6/16/23 19:00,5,17.69,88.45,12.64
ORD-4005,CUST-760,Grocery,North,6/16/23 20:00,4,29.5,118,24.06
ORD-4006,CUST-121,Clothing,South,6/16/23 21:00,2,86,172,40.19
ORD-4007,CUST-765,Grocery,South,6/16/23 22:00,6,66.84,401.04,104.23
ORD-4008,CUST-773,Clothing,North,6/16/23 23:00,9,17.08,153.72,22.37
ORD-4009,CUST-491,Grocery,South,6/17/23 0:00,17,53.77,914.09,121.93
ORD-4010,CUST-937,Grocery,East,6/17/23 1:00,14,28.88,404.32,42.02
ORD-4011,CUST-249,Clothing,North,6/17/23 2:00,7,27.92,195.44,28.46
ORD-4012,CUST-713,Furniture,North,6/17/23 3:00,19,94.66,1798.54,188.45
ORD-4013,CUST-619,Clothing,South,6/17/23 4:00,1,78.54,78.54,13.28
ORD-4014,CUST-721,Electronics,South,6/17/23 5:00,15,72.66,1089.9,140.75
ORD-4015,CUST-210,Electronics,North,6/17/23 6:00,18,31.5,567,122.46
ORD-4016,CUST-407,Clothing,East,6/17/23 7:00,3,20.67,62.01,10.96
ORD-4017,CUST-938,Grocery,South,6/17/23 8:00,18,88.37,1590.66,188.84
ORD-4018,CUST-246,Electronics,South,6/17/23 9:00,2,10.53,21.06,3.79
ORD-4019,CUST-566,Electronics,West,6/17/23 10:00,10,44.93,449.3,63.74
ORD-4020,CUST-330,Grocery,East,6/17/23 11:00,11,34.99,384.89,90.85
ORD-4021,CUST-795,Grocery,East,6/17/23 12:00,3,61.33,183.99,31.81
ORD-4022,CUST-290,Furniture,North,6/17/23 13:00,7,32.55,227.85,29.49
ORD-4023,CUST-390,Grocery,East,6/17/23 14:00,8,38.01,304.08,51.67
ORD-4024,CUST-478,Clothing,North,6/17/23 15:00,19,86.5,1643.5,238.1
ORD-4025,CUST-547,Clothing,West,6/17/23 16:00,18,64.29,1157.22,299.9
ORD-4026,CUST-665,Furniture,East,6/17/23 17:00,13,23.11,300.43,89.13
ORD-4027,CUST-368,Electronics,South,6/17/23 18:00,13,75.38,979.94,102.99
ORD-4028,CUST-316,Electronics,West,6/17/23 19:00,19,28.67,544.73,129.65
ORD-4029,CUST-268,Grocery,North,6/17/23 20:00,12,48.97,587.64,89.79
ORD-4030,CUST-369,Clothing,West,6/17/23 21:00,17,68.19,1159.23,131.32
ORD-4031,CUST-526,Electronics,North,6/17/23 22:00,12,34.47,413.64,42.55
ORD-4032,CUST-904,Furniture,West,6/17/23 23:00,13,44.57,579.41,160.03
ORD-4033,CUST-510,Furniture,North,6/18/23 0:00,12,76.07,912.84,155.84
ORD-4034,CUST-478,Clothing,East,6/18/23 1:00,19,94.41,1793.79,536.18
ORD-4035,CUST-101,Furniture,South,6/18/23 2:00,14,57.63,806.82,152.07
ORD-4036,CUST-823,Furniture,North,6/18/23 3:00,7,10.9,76.3,10.49
ORD-4037,CUST-740,Clothing,West,6/18/23 4:00,13,40.46,525.98,134.35
ORD-4038,CUST-481,Grocery,North,6/18/23 5:00,6,45.88,275.28,78.54
ORD-4039,CUST-780,Grocery,North,6/18/23 6:00,19,40.53,770.07,202.62
ORD-4040,CUST-860,Furniture,North,6/18/23 7:00,19,49.26,935.94,233.09
ORD-4041,CUST-328,Grocery,West,6/18/23 8:00,4,66.94,267.76,44.7
ORD-4042,CUST-937,Grocery,South,6/18/23 9:00,19,20.9,397.1,44.83
ORD-4043,CUST-209,Furniture,East,6/18/23 10:00,9,34.54,310.86,43.6
ORD-4044,CUST-380,Grocery,South,6/18/23 11:00,16,55.69,891.04,168.73
ORD-4045,CUST-321,Furniture,North,6/18/23 12:00,4,38.4,153.6,44.73
ORD-4046,CUST-424,Electronics,West,6/18/23 13:00,6,99.2,595.2,145.57
ORD-4047,CUST-47,Clothing,South,6/18/23 14:00,8,48.83,390.64,103.78
ORD-4048,CUST-577,Clothing,North,6/18/23 15:00,16,88.28,1412.48,219.58
ORD-4049,CUST-885,Grocery,East,6/18/23 16:00,5,90.69,453.45,107.36
ORD-4050,CUST-227,Grocery,East,6/18/23 17:00,10,85.24,852.4,232.27
ORD-4051,CUST-760,Grocery,East,6/18/23 18:00,13,14.22,184.86,36.21
ORD-4052,CUST-150,Clothing,North,6/18/23 19:00,14,95.3,1334.2,248.13
ORD-4053,CUST-17,Electronics,West,6/18/23 20:00,7,21.59,151.13,36.86
ORD-4054,CUST-268,Electronics,South,6/18/23 21:00,6,13.1,78.6,16.66
ORD-4055,CUST-567,Clothing,East,6/18/23 22:00,7,47.29,,98.86
ORD-4056,CUST-958,Electronics,North,6/18/23 23:00,5,27.52,137.6,25.46
ORD-4057,CUST-599,Clothing,North,6/19/23 0:00,18,26.58,478.44,64.68
ORD-4058,CUST-594,Electronics,South,6/19/23 1:00,12,35.9,430.8,83.74
ORD-4059,CUST-738,Furniture,East,6/19/23 2:00,6,32.36,194.16,28.55
ORD-4060,CUST-428,Furniture,North,6/19/23 3:00,1,71.63,71.63,15.2
ORD-4061,CUST-303,Clothing,South,6/19/23 4:00,4,26.81,107.24,13.42
ORD-4062,CUST-157,Electronics,West,6/19/23 5:00,19,58.88,1118.72,324.42
ORD-4063,CUST-201,Grocery,West,6/19/23 6:00,12,98.78,1185.36,322.38
ORD-4064,CUST-338,Electronics,West,6/19/23 7:00,15,48.91,733.65,96.19
ORD-4065,CUST-236,Furniture,East,6/19/23 8:00,3,67.77,203.31,
ORD-4066,CUST-389,Furniture,South,6/19/23 9:00,8,97.24,777.92,157.52
ORD-4067,CUST-584,Electronics,South,6/19/23 10:00,11,22.39,246.29,94.05
ORD-4068,CUST-854,Electronics,North,6/19/23 11:00,16,47.67,762.72,109.69
ORD-4069,CUST-252,Grocery,North,6/19/23 12:00,9,86.52,778.68,87.36
ORD-4070,CUST-512,Grocery,North,6/19/23 13:00,3,93.91,281.73,58.91
ORD-4071,CUST-564,Electronics,South,6/19/23 14:00,5,64.11,320.55,76.39
ORD-4072,CUST-671,Electronics,North,6/19/23 15:00,14,22.91,320.74,47.75
ORD-4073,CUST-967,Electronics,South,6/19/23 16:00,15,91.13,1366.95,338.94
ORD-4074,CUST-702,Electronics,South,6/19/23 17:00,6,25.7,154.2,44.74
ORD-4075,CUST-346,Clothing,West,6/19/23 18:00,4,41.76,167.04,21.28
ORD-4076,CUST-264,Electronics,North,6/19/23 19:00,8,43.8,350.4,70.85
ORD-4077,CUST-782,Grocery,West,6/19/23 20:00,19,50.26,954.94,106.35
ORD-4078,CUST-842,Furniture,East,6/19/23 21:00,5,81.11,405.55,57.32
ORD-4079,CUST-501,Clothing,East,6/19/23 22:00,13,82.19,1068.47,126.04
ORD-4080,CUST-990,Electronics,East,6/19/23 23:00,16,74.77,1196.32,216.3
ORD-4081,CUST-741,Furniture,South,6/20/23 0:00,1,11.99,11.99,3.17
ORD-4082,CUST-658,Clothing,South,6/20/23 1:00,13,60.84,790.92,170.38
ORD-4083,CUST-758,Furniture,South,6/20/23 2:00,11,77.27,849.97,122.84
ORD-4084,CUST-503,Electronics,North,6/20/23 3:00,8,50.02,400.16,43.23
ORD-4085,CUST-472,Electronics,West,6/20/23 4:00,8,95.04,760.32,160.18
ORD-4086,CUST-173,Grocery,South,6/20/23 5:00,14,84.14,1177.96,149.08
ORD-4087,CUST-751,Electronics,West,6/20/23 6:00,13,67.43,876.59,147.75
ORD-4088,CUST-815,Electronics,West,6/20/23 7:00,3,15.62,46.86,9.47
ORD-4089,CUST-361,Clothing,West,6/20/23 8:00,4,68.71,274.84,77.16
ORD-4090,CUST-174,Grocery,North,6/20/23 9:00,15,92.04,1380.6,160.65
ORD-4091,CUST-144,Clothing,North,6/20/23 10:00,15,44.15,662.25,154.78
ORD-4092,CUST-738,Furniture,East,6/20/23 11:00,13,85.43,1110.59,114.19
ORD-4093,CUST-560,Electronics,East,6/20/23 12:00,9,38.18,,
ORD-4094,CUST-501,Furniture,West,6/20/23 13:00,10,61.31,613.1,128.94
ORD-4095,CUST-189,Clothing,East,6/20/23 14:00,12,68.36,820.32,215.23
ORD-4096,CUST-939,Electronics,West,6/20/23 15:00,14,71.02,994.28,205.15
ORD-4097,CUST-911,Electronics,North,6/20/23 16:00,1,89.43,89.43,15.25
ORD-4098,CUST-556,Clothing,North,6/20/23 17:00,14,31.12,435.68,64.72
ORD-4099,CUST-658,Clothing,North,6/20/23 18:00,14,33.61,470.54,55.08
ORD-4100,CUST-981,Clothing,South,6/20/23 19:00,8,73.36,586.88,121.44
ORD-4101,CUST-61,Clothing,West,6/20/23 20:00,16,25.95,415.2,115.29
ORD-4102,CUST-537,Clothing,North,6/20/23 21:00,14,51.78,724.92,147.12
ORD-4103,CUST-35,Electronics,West,6/20/23 22:00,1,11.8,11.8,2.92
ORD-4104,CUST-860,Clothing,East,6/20/23 23:00,16,22.69,363.04,57.97
ORD-4105,CUST-868,Electronics,East,6/21/23 0:00,18,71.1,1279.8,364.02
ORD-4106,CUST-77,Electronics,North,6/21/23 1:00,7,77.27,540.89,89.2
ORD-4107,CUST-968,Clothing,West,6/21/23 2:00,15,20.38,305.7,37.25
ORD-4108,CUST-838,Clothing,North,6/21/23 3:00,17,30.49,518.33,95.06
ORD-4109,CUST-685,Grocery,East,6/21/23 4:00,19,18.9,359.1,90.8
ORD-4110,CUST-50,Electronics,North,6/21/23 5:00,13,49.01,637.13,114.04
ORD-4111,CUST-783,Clothing,West,6/21/23 6:00,9,21.35,192.15,44.2
ORD-4112,CUST-7,Clothing,East,6/21/23 7:00,15,49.36,740.4,186.38
ORD-4113,CUST-423,Clothing,South,6/21/23 8:00,3,75.89,227.67,
ORD-4114,CUST-141,Grocery,East,6/21/23 9:00,1,71.5,71.5,18.55
ORD-4115,CUST-863,Grocery,South,6/21/23 10:00,16,35.24,563.84,94.6
ORD-4116,CUST-646,Furniture,North,6/21/23 11:00,8,70.64,565.12,85.46
ORD-4117,CUST-237,Electronics,North,6/21/23 12:00,13,93.49,1215.37,175.61
ORD-4118,CUST-70,Furniture,West,6/21/23 13:00,8,41.28,330.24,46.23
ORD-4119,CUST-725,Clothing,South,6/21/23 14:00,17,39.62,673.54,166.65
ORD-4120,CUST-155,Grocery,North,6/21/23 15:00,14,61.43,860.02,238.66
ORD-4121,CUST-10,Grocery,South,6/21/23 16:00,7,32.1,224.7,32.84
ORD-4122,CUST-224,Furniture,North,6/21/23 17:00,15,68.64,1029.6,120.51
ORD-4123,CUST-518,Grocery,East,6/21/23 18:00,16,84.9,1358.4,221.08
ORD-4124,CUST-467,Clothing,North,6/21/23 19:00,19,51.34,975.46,225.89
ORD-4125,CUST-383,Grocery,West,6/21/23 20:00,6,71.16,426.96,74.16
ORD-4126,CUST-62,Furniture,East,6/21/23 21:00,1,68.67,68.67,14.41
ORD-4127,CUST-633,Clothing,West,6/21/23 22:00,12,13.48,161.76,40.26
ORD-4128,CUST-654,Furniture,East,6/21/23 23:00,18,26.51,477.18,86.7
ORD-4129,CUST-683,Grocery,South,6/22/23 0:00,16,90.42,1446.72,433.93
ORD-4130,CUST-957,Furniture,West,6/22/23 1:00,12,94.5,1134,180.97
ORD-4131,CUST-632,Furniture,North,6/22/23 2:00,13,80.24,1043.12,308.4
ORD-4132,CUST-935,Electronics,South,6/22/23 3:00,8,92.91,743.28,104.51
ORD-4133,CUST-495,Grocery,North,6/22/23 4:00,1,37.55,37.55,4.59
ORD-4134,CUST-676,Grocery,East,6/22/23 5:00,7,32.29,226.03,56.55
ORD-4135,CUST-500,Furniture,East,6/22/23 6:00,15,44.59,668.85,160.83
ORD-4136,CUST-17,Electronics,North,6/22/23 7:00,13,14.98,194.74,51.07
ORD-4137,CUST-7,Grocery,North,6/22/23 8:00,13,82.89,1077.57,181.81
ORD-4138,CUST-545,Clothing,South,6/22/23 9:00,9,98.58,887.22,253.89
ORD-4139,CUST-565,Furniture,North,6/22/23 10:00,15,84.16,1262.4,156.41
ORD-4140,CUST-422,Grocery,West,6/22/23 11:00,4,59.95,239.8,25.43
ORD-4141,CUST-13,Clothing,West,6/22/23 12:00,13,36.58,475.54,76.14
ORD-4142,CUST-18,Grocery,North,6/22/23 13:00,12,27.79,333.48,86.53
ORD-4143,CUST-543,Clothing,West,6/22/23 14:00,5,42.77,213.85,50.17
ORD-4144,CUST-740,Furniture,North,6/22/23 15:00,7,70.03,490.21,91.79
ORD-4145,CUST-282,Grocery,South,6/22/23 16:00,8,50.24,401.92,60.79
ORD-4146,CUST-549,Grocery,West,6/22/23 17:00,5,94.07,470.35,52.61
ORD-4147,CUST-294,Electronics,West,6/22/23 18:00,9,86.88,781.92,130.97
ORD-4148,CUST-18,Furniture,North,6/22/23 19:00,14,19.22,269.08,51.66
ORD-4149,CUST-515,Clothing,West,6/22/23 20:00,12,21.84,262.08,62.22
ORD-4150,CUST-833,Grocery,East,6/22/23 21:00,4,70.86,283.44,64.96
ORD-4151,CUST-715,Grocery,South,6/22/23 22:00,8,30.77,,71.26
ORD-4152,CUST-691,Clothing,South,6/22/23 23:00,17,81.19,1380.23,165.74
ORD-4153,CUST-441,Furniture,West,6/23/23 0:00,8,63.22,505.76,84.6
ORD-4154,CUST-826,Electronics,West,6/23/23 1:00,1,30.68,30.68,6.02
ORD-4155,CUST-963,Electronics,East,6/23/23 2:00,2,53.08,106.16,24.86
ORD-4156,CUST-932,Grocery,East,6/23/23 3:00,4,46.55,186.2,37.07
ORD-4157,CUST-184,Clothing,West,6/23/23 4:00,1,88.58,88.58,25.03
ORD-4158,CUST-110,Grocery,West,6/23/23 5:00,7,12.89,90.23,20.01
ORD-4159,CUST-941,Clothing,East,6/23/23 6:00,1,90.63,90.63,9.78
ORD-4160,CUST-99,Electronics,North,6/23/23 7:00,9,68.69,618.21,75.87
ORD-4161,CUST-537,Furniture,East,6/23/23 8:00,3,76.38,229.14,57.45
ORD-4162,CUST-153,Clothing,North,6/23/23 9:00,12,10.23,122.76,29.85
ORD-4163,CUST-247,Electronics,South,6/23/23 10:00,19,66.54,1264.26,165.24
ORD-4164,CUST-197,Grocery,South,6/23/23 11:00,15,62.96,944.4,105.57
ORD-4165,CUST-635,Clothing,East,6/23/23 12:00,16,58.35,933.6,201.42
ORD-4166,CUST-540,Furniture,North,6/23/23 13:00,10,80.73,807.3,183.38
ORD-4167,CUST-259,Grocery,East,6/23/23 14:00,6,60.03,360.18,45.76
ORD-4168,CUST-835,Grocery,East,6/23/23 15:00,17,87.14,1481.38,288.46
ORD-4169,CUST-363,Electronics,North,6/23/23 16:00,17,30.94,525.98,
ORD-4170,CUST-274,Clothing,East,6/23/23 17:00,19,82.54,1568.26,448.93
ORD-4171,CUST-815,Grocery,South,6/23/23 18:00,18,26.14,470.52,67.68
ORD-4172,CUST-407,Furniture,West,6/23/23 19:00,11,83.18,914.98,225.68
ORD-4173,CUST-81,Clothing,West,6/23/23 20:00,7,94.64,662.48,134.9
ORD-4174,CUST-383,Furniture,East,6/23/23 21:00,10,40.21,402.1,41.14
ORD-4175,CUST-983,Grocery,North,6/23/23 22:00,7,57.69,,82.14
ORD-4176,CUST-416,Furniture,North,6/23/23 23:00,5,69.25,346.25,41.51
ORD-4177,CUST-471,Electronics,South,6/24/23 0:00,12,17.15,205.8,47.71
ORD-4178,CUST-579,Furniture,North,6/24/23 1:00,16,54.47,871.52,185.73
ORD-4179,CUST-250,Clothing,North,6/24/23 2:00,18,42.45,764.1,78
ORD-4180,CUST-714,Furniture,South,6/24/23 3:00,3,88.52,265.56,37.43
ORD-4181,CUST-232,Furniture,East,6/24/23 4:00,15,88.9,1333.5,340.37
ORD-4182,CUST-308,Electronics,West,6/24/23 5:00,5,73.07,365.35,56.69
ORD-4183,CUST-701,Furniture,South,6/24/23 6:00,13,69.02,897.26,179.32
ORD-4184,CUST-848,Furniture,East,6/24/23 7:00,19,76.03,1444.57,234.6
ORD-4185,CUST-869,Grocery,South,6/24/23 8:00,12,42.94,515.28,
ORD-4186,CUST-83,Grocery,East,6/24/23 9:00,5,46.41,232.05,48.11
ORD-4187,CUST-670,Clothing,South,6/24/23 10:00,6,59.83,358.98,85.88
ORD-4188,CUST-879,Grocery,East,6/24/23 11:00,7,94.42,660.94,77.13
ORD-4189,CUST-666,Grocery,South,6/24/23 12:00,10,75.16,751.6,121.83
ORD-4190,CUST-778,Grocery,East,6/24/23 13:00,16,59.59,953.44,144.78
ORD-4191,CUST-33,Grocery,South,6/24/23 14:00,8,79.34,634.72,102.71
ORD-4192,CUST-96,Electronics,West,6/24/23 15:00,9,43.38,390.42,92.74
ORD-4193,CUST-416,Grocery,West,6/24/23 16:00,4,75.74,302.96,64.78
ORD-4194,CUST-389,Electronics,North,6/24/23 17:00,8,46.96,375.68,65.71
ORD-4195,CUST-387,Electronics,East,6/24/23 18:00,7,35.17,246.19,56.83
ORD-4196,CUST-566,Grocery,South,6/24/23 19:00,15,64.88,973.2,129.16
ORD-4197,CUST-488,Furniture,East,6/24/23 20:00,3,71.82,215.46,24.28
ORD-4198,CUST-58,Electronics,West,6/24/23 21:00,17,51.34,872.78,236.44
ORD-4199,CUST-653,Furniture,East,6/24/23 22:00,11,60.9,669.9,142.55
ORD-4200,CUST-10,Furniture,South,6/24/23 23:00,9,72.47,652.23,149.89
ORD-4201,CUST-720,Grocery,East,6/25/23 0:00,5,79.09,395.45,63.84
ORD-4202,CUST-176,Clothing,South,6/25/23 1:00,10,90.6,906,158
ORD-4203,CUST-85,Grocery,West,6/25/23 2:00,15,41.91,628.65,73.22
ORD-4204,CUST-512,Clothing,West,6/25/23 3:00,14,95.63,1338.82,363.35
ORD-4205,CUST-866,Clothing,West,6/25/23 4:00,4,67.36,269.44,58.87
ORD-4206,CUST-445,Grocery,North,6/25/23 5:00,2,80.89,161.78,18.88
ORD-4207,CUST-661,Grocery,West,6/25/23 6:00,12,72.98,875.76,228.49
ORD-4208,CUST-804,Clothing,East,6/25/23 7:00,1,28.5,28.5,5.38
ORD-4209,CUST-340,Grocery,North,6/25/23 8:00,5,16.43,82.15,20.79
ORD-4210,CUST-580,Clothing,West,6/25/23 9:00,6,75.37,452.22,46.36
ORD-4211,CUST-879,Furniture,East,6/25/23 10:00,11,55.99,615.89,65.13
ORD-4212,CUST-998,Grocery,East,6/25/23 11:00,8,73.2,585.6,78.56
ORD-4213,CUST-98,Furniture,East,6/25/23 12:00,7,52.92,370.44,52.67
ORD-4214,CUST-917,Electronics,South,6/25/23 13:00,4,38.1,152.4,38.53
ORD-4215,CUST-541,Furniture,North,6/25/23 14:00,6,35.65,213.9,51.62
ORD-4216,CUST-942,Furniture,East,6/25/23 15:00,16,75.75,1212,270.54
ORD-4217,CUST-44,Clothing,South,6/25/23 16:00,15,34.91,523.65,145.04
ORD-4218,CUST-236,Furniture,West,6/25/23 17:00,14,74.32,1040.48,155.48
ORD-4219,CUST-217,Grocery,East,6/25/23 18:00,12,44.56,534.72,150.19
ORD-4220,CUST-923,Clothing,South,6/25/23 19:00,12,79.38,952.56,268.52
ORD-4221,CUST-889,Electronics,East,6/25/23 20:00,16,22.85,365.6,68.31
ORD-4222,CUST-709,Grocery,North,6/25/23 21:00,15,28.45,426.75,50.73
ORD-4223,CUST-909,Electronics,North,6/25/23 22:00,13,71.73,932.49,228.75
ORD-4224,CUST-581,Furniture,West,6/25/23 23:00,11,60.42,664.62,111.25
ORD-4225,CUST-487,Grocery,East,6/26/23 0:00,17,28.35,481.95,124.82
ORD-4226,CUST-278,Grocery,South,6/26/23 1:00,15,91.25,1368.75,181.69
ORD-4227,CUST-48,Electronics,West,6/26/23 2:00,14,34.83,487.62,101.38
ORD-4228,CUST-947,Grocery,East,6/26/23 3:00,10,47.9,479,96.57
ORD-4229,CUST-77,Grocery,West,6/26/23 4:00,12,28.21,338.52,40.64
ORD-4230,CUST-701,Grocery,South,6/26/23 5:00,16,44.92,718.72,124.1
ORD-4231,CUST-948,Furniture,West,6/26/23 6:00,15,54.25,813.75,95.17
ORD-4232,CUST-288,Electronics,West,6/26/23 7:00,10,36.57,365.7,70.56
ORD-4233,CUST-921,Grocery,West,6/26/23 8:00,4,79.22,316.88,85.11
ORD-4234,CUST-557,Clothing,East,6/26/23 9:00,9,45.45,409.05,63.01
ORD-4235,CUST-578,Clothing,South,6/26/23 10:00,9,75.66,680.94,172.26
ORD-4236,CUST-674,Clothing,North,6/26/23 11:00,11,28.64,315.04,43.06
ORD-4237,CUST-34,Clothing,East,6/26/23 12:00,11,43.93,483.23,113.44
ORD-4238,CUST-184,Furniture,North,6/26/23 13:00,7,10.73,75.11,31.89
ORD-4239,CUST-952,Grocery,North,6/26/23 14:00,10,78.28,782.8,128.99
ORD-4240,CUST-871,Electronics,East,6/26/23 15:00,4,66.33,265.32,74.31
ORD-4241,CUST-323,Grocery,East,6/26/23 16:00,5,83.6,418,84.05
ORD-4242,CUST-17,Furniture,South,6/26/23 17:00,5,51,,41.66
ORD-4243,CUST-985,Clothing,South,6/26/23 18:00,11,81.98,901.78,251.87
ORD-4244,CUST-213,Furniture,West,6/26/23 19:00,9,68.28,614.52,65.39
ORD-4245,CUST-602,Grocery,North,6/26/23 20:00,16,10.33,165.28,17.45
ORD-4246,CUST-148,Electronics,South,6/26/23 21:00,9,32.83,295.47,64.99
ORD-4247,CUST-771,Furniture,West,6/26/23 22:00,4,54.45,217.8,56.49
ORD-4248,CUST-841,Electronics,South,6/26/23 23:00,2,65.68,131.36,32.88
ORD-4249,CUST-730,Furniture,East,6/27/23 0:00,14,15.9,222.6,25.8
ORD-4250,CUST-841,Electronics,South,6/27/23 1:00,3,73.46,220.38,63.92
ORD-4251,CUST-408,Electronics,North,6/27/23 2:00,18,58.92,1060.56,255.18
ORD-4252,CUST-952,Clothing,South,6/27/23 3:00,6,57.32,343.92,99.68
ORD-4253,CUST-79,Electronics,North,6/27/23 4:00,11,36.28,399.08,66.18
ORD-4254,CUST-307,Clothing,East,6/27/23 5:00,18,63.53,1143.54,273.06
ORD-4255,CUST-167,Grocery,North,6/27/23 6:00,12,12.47,149.64,40.7
ORD-4256,CUST-578,Grocery,South,6/27/23 7:00,5,15.82,39.55,13.93
ORD-4257,CUST-247,Clothing,West,6/27/23 8:00,9,76.05,684.45,200.52
ORD-4258,CUST-581,Clothing,East,6/27/23 9:00,18,38.97,701.46,107.32
ORD-4259,CUST-855,Furniture,South,6/27/23 10:00,19,41.23,783.37,127.79
ORD-4260,CUST-870,Furniture,East,6/27/23 11:00,3,28.75,86.25,24.5
ORD-4261,CUST-399,Furniture,East,6/27/23 12:00,9,50.11,450.99,132.56
ORD-4262,CUST-694,Grocery,South,6/27/23 13:00,4,14.68,58.72,9.22
ORD-4263,CUST-919,Furniture,South,6/27/23 14:00,17,37.03,629.51,80.12
ORD-4264,CUST-554,Electronics,West,6/27/23 15:00,17,57.44,976.48,245.89
ORD-4265,CUST-340,Electronics,East,6/27/23 16:00,2,51.91,103.82,29.69
ORD-4266,CUST-394,Furniture,East,6/27/23 17:00,9,99.97,899.73,198.07
ORD-4267,CUST-774,Electronics,South,6/27/23 18:00,9,44.99,404.91,91.88
ORD-4268,CUST-758,Grocery,North,6/27/23 19:00,5,44.83,224.15,56.62
ORD-4269,CUST-144,Electronics,South,6/27/23 20:00,15,55.32,829.8,108.39
ORD-4270,CUST-810,Grocery,East,6/27/23 21:00,15,27.13,406.95,119.93
ORD-4271,CUST-706,Clothing,South,6/27/23 22:00,3,88.87,266.61,46.09
ORD-4272,CUST-742,Clothing,West,6/27/23 23:00,19,61.5,1168.5,263.67
ORD-4273,CUST-81,Clothing,North,6/28/23 0:00,3,27.29,81.87,15.86
ORD-4274,CUST-513,Clothing,South,6/28/23 1:00,6,81.41,488.46,94.58
ORD-4275,CUST-764,Electronics,West,6/28/23 2:00,4,13.09,52.36,12.6
ORD-4276,CUST-998,Furniture,East,6/28/23 3:00,13,98.43,1279.59,382.51
ORD-4277,CUST-355,Electronics,South,6/28/23 4:00,13,87.86,1142.18,264.77
ORD-4278,CUST-55,Grocery,East,6/28/23 5:00,11,62.17,683.87,176.99
ORD-4279,CUST-101,Electronics,West,6/28/23 6:00,5,20.02,100.1,10.56
ORD-4280,CUST-448,Electronics,East,6/28/23 7:00,1,29.37,29.37,7.7
ORD-4281,CUST-238,Grocery,West,6/28/23 8:00,9,35.15,316.35,50.61
ORD-4282,CUST-859,Clothing,West,6/28/23 9:00,17,31.69,538.73,67.52
ORD-4283,CUST-78,Clothing,West,6/28/23 10:00,1,54.78,54.78,6.72
ORD-4284,CUST-349,Clothing,South,6/28/23 11:00,3,95.01,285.03,67.26
ORD-4285,CUST-620,Furniture,East,6/28/23 12:00,15,49.98,749.7,336.825
ORD-4286,CUST-788,Grocery,East,6/28/23 13:00,10,69.54,695.4,162.19
ORD-4287,CUST-629,Grocery,North,6/28/23 14:00,8,71.97,575.76,87.79
ORD-4288,CUST-978,Electronics,North,6/28/23 15:00,12,88.44,1061.28,149.28
ORD-4289,CUST-610,Furniture,North,6/28/23 16:00,15,13.04,195.6,40.14
ORD-4290,CUST-407,Clothing,North,6/28/23 17:00,9,46.39,417.51,47.18
ORD-4291,CUST-993,Furniture,East,6/28/23 18:00,10,80.63,806.3,145.03
ORD-4292,CUST-793,Grocery,West,6/28/23 19:00,9,83.34,750.06,
ORD-4293,CUST-335,Grocery,West,6/28/23 20:00,15,93.46,1401.9,411.5
ORD-4294,CUST-31,Electronics,South,6/28/23 21:00,1,73.25,73.25,13.56
ORD-4295,CUST-650,Electronics,West,6/28/23 22:00,2,32.06,64.12,8.98
ORD-4296,CUST-280,Grocery,East,6/28/23 23:00,19,55.51,1054.69,277.88
ORD-4297,CUST-803,Clothing,East,6/29/23 0:00,14,12.91,180.74,44.98
ORD-4298,CUST-462,Clothing,East,6/29/23 1:00,8,68.22,545.76,148.41
ORD-4299,CUST-503,Furniture,South,6/29/23 2:00,6,59.89,359.34,51.37
ORD-4300,CUST-234,Grocery,North,6/29/23 3:00,12,70.02,840.24,152.06
ORD-4301,CUST-365,Grocery,West,6/29/23 4:00,15,93.71,1405.65,416.51
ORD-4302,CUST-567,Clothing,East,6/29/23 5:00,14,71.85,1005.9,132.38
ORD-4303,CUST-964,Clothing,East,6/29/23 6:00,1,38.84,38.84,9.1
ORD-4304,CUST-385,Grocery,North,6/29/23 7:00,11,27.89,306.79,45.23
ORD-4305,CUST-443,Electronics,East,6/29/23 8:00,3,86.92,260.76,52.16
ORD-4306,CUST-191,Grocery,West,6/29/23 9:00,19,27.49,522.31,135.85
