CUSTOMER_ID,ORDER_ID,REGION,CATEGORY,ORDER_DATE,SHIP_DATE,TOTAL_SALES,PROFIT_MARGIN
CUST-665,ORD-4026,East,Furniture,2023-06-17 17:00:00,2023-06-18 17:00:00,388.14,0.21
CUST-368,ORD-4027,North,Clothing,2023-06-17 18:00:00,2023-06-18 18:00:00,568.66,0.35
CUST-316,ORD-4028,North,Grocery,2023-06-17 19:00:00,2023-06-18 19:00:00,123.39,0.06
CUST-268,ORD-4029,West,Electronics,2023-06-17 20:00:00,2023-06-18 20:00:00,997.02,0.08
CUST-369,ORD-4030,South,Grocery,2023-06-17 21:00:00,2023-06-18 21:00:00,431.3,0.09
CUST-526,ORD-4031,North,Electronics,2023-06-17 22:00:00,2023-06-18 22:00:00,354.75,0.24
CUST-904,ORD-4032,East,Grocery,2023-06-17 23:00:00,2023-06-18 23:00:00,713.11,0.42
CUST-510,ORD-4033,East,Electronics,2023-06-18 00:00:00,2023-06-19 00:00:00,370.26,0.45
CUST-478,ORD-4034,South,Furniture,2023-06-18 01:00:00,2023-06-19 01:00:00,834.94,0.16
CUST-101,ORD-4035,East,Clothing,2023-06-18 02:00:00,2023-06-19 02:00:00,459.73,0.31
CUST-823,ORD-4036,East,Electronics,2023-06-18 03:00:00,2023-06-19 03:00:00,722.36,0.4
CUST-740,ORD-4037,South,Grocery,2023-06-18 04:00:00,2023-06-19 04:00:00,116.38,0.18
CUST-481,ORD-4038,West,Electronics,2023-06-18 05:00:00,2023-06-19 05:00:00,847.66,0.23
CUST-780,ORD-4039,West,Electronics,2023-06-18 06:00:00,2023-06-19 06:00:00,738.36,0.29
CUST-860,ORD-4040,East,Electronics,2023-06-18 07:00:00,2023-06-19 07:00:00,219.6,0.11
CUST-328,ORD-4041,West,Grocery,2023-06-18 08:00:00,2023-06-19 08:00:00,153.83,0.06
CUST-937,ORD-4042,West,Clothing,2023-06-18 09:00:00,2023-06-19 09:00:00,323.13,0.12
CUST-209,ORD-4043,East,Furniture,2023-06-18 10:00:00,2023-06-19 10:00:00,976.31,0.33
CUST-380,ORD-4044,West,Clothing,2023-06-18 11:00:00,2023-06-19 11:00:00,264.26,0.08
CUST-321,ORD-4045,East,Electronics,2023-06-18 12:00:00,2023-06-19 12:00:00,461.57,0.14
CUST-424,ORD-4046,North,Grocery,2023-06-18 13:00:00,2023-06-19 13:00:00,39.72,0.2
CUST-47,ORD-4047,South,Clothing,2023-06-18 14:00:00,2023-06-19 14:00:00,403.26,0.09
CUST-577,ORD-4048,South,Electronics,2023-06-18 15:00:00,2023-06-19 15:00:00,575.61,0.14
CUST-885,ORD-4049,West,Furniture,2023-06-18 16:00:00,2023-06-19 16:00:00,953.59,0.46
CUST-227,ORD-4050,West,Furniture,2023-06-18 17:00:00,2023-06-19 17:00:00,521.57,0.06
CUST-760,ORD-4051,West,Furniture,2023-06-18 18:00:00,2023-06-19 18:00:00,820.92,0.34
CUST-150,ORD-4052,South,Electronics,2023-06-18 19:00:00,2023-06-19 19:00:00,551.66,0.22
CUST-17,ORD-4053,North,Grocery,2023-06-18 20:00:00,2023-06-19 20:00:00,50.38,0.35
CUST-268,ORD-4054,North,Clothing,2023-06-18 21:00:00,2023-06-19 21:00:00,321.86,0.31
CUST-567,ORD-4055,South,Furniture,2023-06-18 22:00:00,2023-06-19 22:00:00,,0.15
CUST-958,ORD-4056,North,Electronics,2023-06-18 23:00:00,2023-06-19 23:00:00,951.09,0.43
CUST-599,ORD-4057,South,Electronics,2023-06-19 00:00:00,2023-06-20 00:00:00,860.54,0.27
CUST-594,ORD-4058,North,Clothing,2023-06-19 01:00:00,2023-06-20 01:00:00,236.07,0.42
CUST-738,ORD-4059,East,Furniture,2023-06-19 02:00:00,2023-06-20 02:00:00,227.91,0.23
CUST-428,ORD-4060,East,Electronics,2023-06-19 03:00:00,2023-06-20 03:00:00,209.16,0.49
CUST-303,ORD-4061,South,Clothing,2023-06-19 04:00:00,2023-06-20 04:00:00,923.27,0.4
CUST-157,ORD-4062,North,Grocery,2023-06-19 05:00:00,2023-06-20 05:00:00,854.14,0.48
CUST-201,ORD-4063,West,Grocery,2023-06-19 06:00:00,2023-06-20 06:00:00,777.13,0.28
CUST-338,ORD-4064,North,Grocery,2023-06-19 07:00:00,2023-06-20 07:00:00,398.81,0.26
CUST-236,ORD-4065,East,Furniture,2023-06-19 08:00:00,2023-06-20 08:00:00,509.34,
CUST-389,ORD-4066,East,Clothing,2023-06-19 09:00:00,2023-06-20 09:00:00,469.69,0.45
CUST-584,ORD-4067,North,Clothing,2023-06-19 10:00:00,2023-06-20 10:00:00,260.86,0.72
CUST-854,ORD-4068,North,Electronics,2023-06-19 11:00:00,2023-06-20 11:00:00,509.98,0.2
CUST-252,ORD-4069,West,Electronics,2023-06-19 12:00:00,2023-06-20 12:00:00,40.19,0.41
CUST-512,ORD-4070,West,Electronics,2023-06-19 13:00:00,2023-06-20 13:00:00,140.49,0.14
CUST-564,ORD-4071,North,Clothing,2023-06-19 14:00:00,2023-06-20 14:00:00,887.72,0.3
CUST-671,ORD-4072,North,Electronics,2023-06-19 15:00:00,2023-06-20 15:00:00,754.16,0.13
CUST-967,ORD-4073,North,Clothing,2023-06-19 16:00:00,2023-06-20 16:00:00,428.64,0.21
CUST-702,ORD-4074,North,Clothing,2023-06-19 17:00:00,2023-06-20 17:00:00,521.98,0.47
CUST-346,ORD-4075,South,Grocery,2023-06-19 18:00:00,2023-06-20 18:00:00,376.3,0.12
CUST-264,ORD-4076,North,Electronics,2023-06-19 19:00:00,2023-06-20 19:00:00,743.37,0.33
CUST-782,ORD-4077,West,Grocery,2023-06-19 20:00:00,2023-06-20 20:00:00,786.35,0.32
CUST-842,ORD-4078,East,Furniture,2023-06-19 21:00:00,2023-06-20 21:00:00,765.65,0.1
CUST-501,ORD-4079,South,Furniture,2023-06-19 22:00:00,2023-06-20 22:00:00,725.39,0.2
CUST-990,ORD-4080,North,Furniture,2023-06-19 23:00:00,2023-06-20 23:00:00,212.46,0.3
CUST-741,ORD-4081,East,Clothing,2023-06-20 00:00:00,2023-06-21 00:00:00,344.59,0.13
CUST-658,ORD-4082,South,Clothing,2023-06-20 01:00:00,2023-06-21 01:00:00,475.15,0.41
CUST-758,ORD-4083,East,Clothing,2023-06-20 02:00:00,2023-06-21 02:00:00,337.49,0.49
CUST-503,ORD-4084,North,Electronics,2023-06-20 03:00:00,2023-06-21 03:00:00,757.39,0.15
CUST-472,ORD-4085,North,Grocery,2023-06-20 04:00:00,2023-06-21 04:00:00,336.06,0.13
CUST-173,ORD-4086,West,Clothing,2023-06-20 05:00:00,2023-06-21 05:00:00,146.85,0.25
CUST-751,ORD-4087,North,Grocery,2023-06-20 06:00:00,2023-06-21 06:00:00,405.05,0.39
CUST-815,ORD-4088,North,Grocery,2023-06-20 07:00:00,2023-06-21 07:00:00,980.12,0.18
CUST-361,ORD-4089,South,Grocery,2023-06-20 08:00:00,2023-06-21 08:00:00,233.62,0.06
CUST-174,ORD-4090,West,Electronics,2023-06-20 09:00:00,2023-06-21 09:00:00,616.04,0.29
CUST-144,ORD-4091,South,Electronics,2023-06-20 10:00:00,2023-06-21 10:00:00,438.64,0.48
CUST-738,ORD-4092,East,Furniture,2023-06-20 11:00:00,2023-06-21 11:00:00,80.31,0.23
CUST-560,ORD-4093,North,Furniture,2023-06-20 12:00:00,2023-06-21 12:00:00,,
CUST-501,ORD-4094,East,Grocery,2023-06-20 13:00:00,2023-06-21 13:00:00,705.14,0.49
CUST-189,ORD-4095,South,Furniture,2023-06-20 14:00:00,2023-06-21 14:00:00,518.09,0.36
CUST-939,ORD-4096,North,Grocery,2023-06-20 15:00:00,2023-06-21 15:00:00,873.39,0.37
CUST-911,ORD-4097,North,Electronics,2023-06-20 16:00:00,2023-06-21 16:00:00,296.05,0.3
CUST-556,ORD-4098,South,Electronics,2023-06-20 17:00:00,2023-06-21 17:00:00,95.39,0.49
CUST-658,ORD-4099,South,Electronics,2023-06-20 18:00:00,2023-06-21 18:00:00,937.2,0.36
CUST-981,ORD-4100,South,Clothing,2023-06-20 19:00:00,2023-06-21 19:00:00,384.41,0.45
CUST-61,ORD-4101,South,Grocery,2023-06-20 20:00:00,2023-06-21 20:00:00,580.64,0.36
CUST-537,ORD-4102,South,Electronics,2023-06-20 21:00:00,2023-06-21 21:00:00,794.08,0.38
CUST-35,ORD-4103,North,Grocery,2023-06-20 22:00:00,2023-06-21 22:00:00,331.07,0.18
CUST-860,ORD-4104,South,Furniture,2023-06-20 23:00:00,2023-06-21 23:00:00,719.0,0.19
CUST-868,ORD-4105,North,Furniture,2023-06-21 00:00:00,2023-06-22 00:00:00,144.06,0.6000000000000001
CUST-77,ORD-4106,North,Electronics,2023-06-21 01:00:00,2023-06-22 01:00:00,298.38,0.18
CUST-968,ORD-4107,South,Grocery,2023-06-21 02:00:00,2023-06-22 02:00:00,153.26,0.3
CUST-838,ORD-4108,South,Electronics,2023-06-21 03:00:00,2023-06-22 03:00:00,813.12,0.16
CUST-685,ORD-4109,West,Furniture,2023-06-21 04:00:00,2023-06-22 04:00:00,230.42,0.42
CUST-50,ORD-4110,North,Electronics,2023-06-21 05:00:00,2023-06-22 05:00:00,720.23,0.1
CUST-783,ORD-4111,South,Grocery,2023-06-21 06:00:00,2023-06-22 06:00:00,943.87,0.42
CUST-7,ORD-4112,South,Furniture,2023-06-21 07:00:00,2023-06-22 07:00:00,532.49,0.32
CUST-423,ORD-4113,South,Clothing,2023-06-21 08:00:00,2023-06-22 08:00:00,544.63,
CUST-141,ORD-4114,West,Furniture,2023-06-21 09:00:00,2023-06-22 09:00:00,466.42,0.29
CUST-863,ORD-4115,West,Clothing,2023-06-21 10:00:00,2023-06-22 10:00:00,332.63,0.18
CUST-646,ORD-4116,East,Electronics,2023-06-21 11:00:00,2023-06-22 11:00:00,480.9,0.2
CUST-237,ORD-4117,North,Electronics,2023-06-21 12:00:00,2023-06-22 12:00:00,606.78,0.21
CUST-70,ORD-4118,East,Grocery,2023-06-21 13:00:00,2023-06-22 13:00:00,986.13,0.08
CUST-725,ORD-4119,South,Clothing,2023-06-21 14:00:00,2023-06-22 14:00:00,938.39,0.49
CUST-155,ORD-4120,West,Electronics,2023-06-21 15:00:00,2023-06-22 15:00:00,863.53,0.06
CUST-10,ORD-4121,West,Clothing,2023-06-21 16:00:00,2023-06-22 16:00:00,890.24,0.35
CUST-224,ORD-4122,East,Electronics,2023-06-21 17:00:00,2023-06-22 17:00:00,473.17,0.22
CUST-518,ORD-4123,West,Furniture,2023-06-21 18:00:00,2023-06-22 18:00:00,660.87,0.34
CUST-467,ORD-4124,South,Electronics,2023-06-21 19:00:00,2023-06-22 19:00:00,896.12,0.21
CUST-383,ORD-4125,West,Grocery,2023-06-21 20:00:00,2023-06-22 20:00:00,399.02,0.35
CUST-62,ORD-4126,East,Furniture,2023-06-21 21:00:00,2023-06-22 21:00:00,962.14,0.38
CUST-633,ORD-4127,South,Grocery,2023-06-21 22:00:00,2023-06-22 22:00:00,421.63,0.36
CUST-654,ORD-4128,East,Furniture,2023-06-21 23:00:00,2023-06-22 23:00:00,605.07,0.1
CUST-683,ORD-4129,West,Clothing,2023-06-22 00:00:00,2023-06-23 00:00:00,712.71,0.35
CUST-957,ORD-4130,East,Grocery,2023-06-22 01:00:00,2023-06-23 01:00:00,951.09,0.18
CUST-632,ORD-4131,East,Electronics,2023-06-22 02:00:00,2023-06-23 02:00:00,252.17,0.06
CUST-935,ORD-4132,North,Clothing,2023-06-22 03:00:00,2023-06-23 03:00:00,748.67,0.24
CUST-495,ORD-4133,West,Electronics,2023-06-22 04:00:00,2023-06-23 04:00:00,525.61,0.25
CUST-676,ORD-4134,West,Furniture,2023-06-22 05:00:00,2023-06-23 05:00:00,275.87,0.26
CUST-500,ORD-4135,East,Furniture,2023-06-22 06:00:00,2023-06-23 06:00:00,778.84,0.37
CUST-17,ORD-4136,North,Electronics,2023-06-22 07:00:00,2023-06-23 07:00:00,556.7,0.19
CUST-7,ORD-4137,West,Electronics,2023-06-22 08:00:00,2023-06-23 08:00:00,664.36,0.19
CUST-545,ORD-4138,South,Clothing,2023-06-22 09:00:00,2023-06-23 09:00:00,329.67,0.08
CUST-565,ORD-4139,East,Electronics,2023-06-22 10:00:00,2023-06-23 10:00:00,486.46,0.36
CUST-422,ORD-4140,West,Grocery,2023-06-22 11:00:00,2023-06-23 11:00:00,621.18,0.31
CUST-13,ORD-4141,South,Grocery,2023-06-22 12:00:00,2023-06-23 12:00:00,410.86,0.21
CUST-18,ORD-4142,West,Electronics,2023-06-22 13:00:00,2023-06-23 13:00:00,206.39,0.37
CUST-543,ORD-4143,South,Grocery,2023-06-22 14:00:00,2023-06-23 14:00:00,962.02,0.29
CUST-740,ORD-4144,East,Electronics,2023-06-22 15:00:00,2023-06-23 15:00:00,516.35,0.26
CUST-282,ORD-4145,West,Clothing,2023-06-22 16:00:00,2023-06-23 16:00:00,736.58,0.28
CUST-549,ORD-4146,West,Grocery,2023-06-22 17:00:00,2023-06-23 17:00:00,416.94,0.34
CUST-294,ORD-4147,North,Grocery,2023-06-22 18:00:00,2023-06-23 18:00:00,361.58,0.35
CUST-18,ORD-4148,East,Electronics,2023-06-22 19:00:00,2023-06-23 19:00:00,413.09,0.18
CUST-515,ORD-4149,South,Grocery,2023-06-22 20:00:00,2023-06-23 20:00:00,415.1,0.11
CUST-833,ORD-4150,West,Furniture,2023-06-22 21:00:00,2023-06-23 21:00:00,548.74,0.12
CUST-715,ORD-4151,West,Clothing,2023-06-22 22:00:00,2023-06-23 22:00:00,,0.34
CUST-691,ORD-4152,South,Clothing,2023-06-22 23:00:00,2023-06-23 23:00:00,502.18,0.44
CUST-441,ORD-4153,East,Grocery,2023-06-23 00:00:00,2023-06-24 00:00:00,143.44,0.23
CUST-826,ORD-4154,North,Grocery,2023-06-23 01:00:00,2023-06-24 01:00:00,501.11,0.13
CUST-963,ORD-4155,North,Furniture,2023-06-23 02:00:00,2023-06-24 02:00:00,177.41,0.39
CUST-932,ORD-4156,West,Furniture,2023-06-23 03:00:00,2023-06-24 03:00:00,134.87,0.42
CUST-184,ORD-4157,South,Grocery,2023-06-23 04:00:00,2023-06-24 04:00:00,933.32,0.45
CUST-110,ORD-4158,West,Grocery,2023-06-23 05:00:00,2023-06-24 05:00:00,608.9,0.32
CUST-941,ORD-4159,South,Furniture,2023-06-23 06:00:00,2023-06-24 06:00:00,662.9,0.44
CUST-99,ORD-4160,North,Electronics,2023-06-23 07:00:00,2023-06-24 07:00:00,407.78,0.06
CUST-537,ORD-4161,East,Furniture,2023-06-23 08:00:00,2023-06-24 08:00:00,909.89,0.1
CUST-153,ORD-4162,South,Electronics,2023-06-23 09:00:00,2023-06-24 09:00:00,641.55,0.09
CUST-247,ORD-4163,North,Clothing,2023-06-23 10:00:00,2023-06-24 10:00:00,771.48,0.37
CUST-197,ORD-4164,West,Clothing,2023-06-23 11:00:00,2023-06-24 11:00:00,374.88,0.08
CUST-635,ORD-4165,South,Furniture,2023-06-23 12:00:00,2023-06-24 12:00:00,960.41,0.27
CUST-540,ORD-4166,East,Electronics,2023-06-23 13:00:00,2023-06-24 13:00:00,822.26,0.26
CUST-259,ORD-4167,West,Furniture,2023-06-23 14:00:00,2023-06-24 14:00:00,855.41,0.19
CUST-835,ORD-4168,West,Furniture,2023-06-23 15:00:00,2023-06-24 15:00:00,180.47,0.44
CUST-363,ORD-4169,North,Electronics,2023-06-23 16:00:00,2023-06-24 16:00:00,278.25,
CUST-274,ORD-4170,South,Furniture,2023-06-23 17:00:00,2023-06-24 17:00:00,292.77,0.21
CUST-815,ORD-4171,West,Clothing,2023-06-23 18:00:00,2023-06-24 18:00:00,278.2,0.4
CUST-407,ORD-4172,East,Grocery,2023-06-23 19:00:00,2023-06-24 19:00:00,856.85,0.06
CUST-81,ORD-4173,South,Grocery,2023-06-23 20:00:00,2023-06-24 20:00:00,41.57,0.35
CUST-383,ORD-4174,East,Furniture,2023-06-23 21:00:00,2023-06-24 21:00:00,85.34,0.42
CUST-983,ORD-4175,West,Electronics,2023-06-23 22:00:00,2023-06-24 22:00:00,,0.47
CUST-416,ORD-4176,East,Electronics,2023-06-23 23:00:00,2023-06-24 23:00:00,207.87,0.44
CUST-471,ORD-4177,North,Clothing,2023-06-24 00:00:00,2023-06-25 00:00:00,239.54,0.19
CUST-579,ORD-4178,East,Electronics,2023-06-24 01:00:00,2023-06-25 01:00:00,799.96,0.31
CUST-250,ORD-4179,South,Electronics,2023-06-24 02:00:00,2023-06-25 02:00:00,567.5,0.08
CUST-714,ORD-4180,East,Clothing,2023-06-24 03:00:00,2023-06-25 03:00:00,15.71,0.17
CUST-232,ORD-4181,East,Furniture,2023-06-24 04:00:00,2023-06-25 04:00:00,435.03,0.09
CUST-308,ORD-4182,North,Grocery,2023-06-24 05:00:00,2023-06-25 05:00:00,413.81,0.19
CUST-701,ORD-4183,East,Clothing,2023-06-24 06:00:00,2023-06-25 06:00:00,122.81,0.44
CUST-848,ORD-4184,East,Furniture,2023-06-24 07:00:00,2023-06-25 07:00:00,679.38,0.21
CUST-869,ORD-4185,West,Clothing,2023-06-24 08:00:00,2023-06-25 08:00:00,705.08,
CUST-83,ORD-4186,West,Furniture,2023-06-24 09:00:00,2023-06-25 09:00:00,723.68,0.25
CUST-670,ORD-4187,South,Clothing,2023-06-24 10:00:00,2023-06-25 10:00:00,731.19,0.26
CUST-879,ORD-4188,West,Furniture,2023-06-24 11:00:00,2023-06-25 11:00:00,10.05,0.49
CUST-666,ORD-4189,West,Clothing,2023-06-24 12:00:00,2023-06-25 12:00:00,954.38,0.27
CUST-778,ORD-4190,West,Furniture,2023-06-24 13:00:00,2023-06-25 13:00:00,816.07,0.33
CUST-33,ORD-4191,West,Clothing,2023-06-24 14:00:00,2023-06-25 14:00:00,904.94,0.24
CUST-96,ORD-4192,North,Grocery,2023-06-24 15:00:00,2023-06-25 15:00:00,25.49,0.08
CUST-416,ORD-4193,West,Grocery,2023-06-24 16:00:00,2023-06-25 16:00:00,934.52,0.27
CUST-389,ORD-4194,North,Electronics,2023-06-24 17:00:00,2023-06-25 17:00:00,811.69,0.42
CUST-387,ORD-4195,North,Furniture,2023-06-24 18:00:00,2023-06-25 18:00:00,838.85,0.09
CUST-566,ORD-4196,West,Clothing,2023-06-24 19:00:00,2023-06-25 19:00:00,102.35,0.08
CUST-488,ORD-4197,East,Furniture,2023-06-24 20:00:00,2023-06-25 20:00:00,741.39,0.12
CUST-58,ORD-4198,North,Grocery,2023-06-24 21:00:00,2023-06-25 21:00:00,960.32,0.39
CUST-653,ORD-4199,East,Furniture,2023-06-24 22:00:00,2023-06-25 22:00:00,681.76,0.38
CUST-10,ORD-4200,East,Clothing,2023-06-24 23:00:00,2023-06-25 23:00:00,574.86,0.3
CUST-720,ORD-4201,West,Furniture,2023-06-25 00:00:00,2023-06-26 00:00:00,946.17,0.26
CUST-176,ORD-4202,South,Clothing,2023-06-25 01:00:00,2023-06-26 01:00:00,448.51,0.45
CUST-85,ORD-4203,West,Grocery,2023-06-25 02:00:00,2023-06-26 02:00:00,603.3,0.4
CUST-512,ORD-4204,South,Grocery,2023-06-25 03:00:00,2023-06-26 03:00:00,481.57,0.42
CUST-866,ORD-4205,South,Grocery,2023-06-25 04:00:00,2023-06-26 04:00:00,933.52,0.42
CUST-445,ORD-4206,West,Electronics,2023-06-25 05:00:00,2023-06-26 05:00:00,85.32,0.34
CUST-661,ORD-4207,West,Grocery,2023-06-25 06:00:00,2023-06-26 06:00:00,506.11,0.26
CUST-804,ORD-4208,South,Furniture,2023-06-25 07:00:00,2023-06-26 07:00:00,690.08,0.44
CUST-340,ORD-4209,West,Electronics,2023-06-25 08:00:00,2023-06-26 08:00:00,793.99,0.47
CUST-580,ORD-4210,South,Grocery,2023-06-25 09:00:00,2023-06-26 09:00:00,587.19,0.06
CUST-879,ORD-4211,East,Furniture,2023-06-25 10:00:00,2023-06-26 10:00:00,909.83,0.07
CUST-998,ORD-4212,West,Furniture,2023-06-25 11:00:00,2023-06-26 11:00:00,942.57,0.48
CUST-98,ORD-4213,East,Furniture,2023-06-25 12:00:00,2023-06-26 12:00:00,73.68,0.17
CUST-917,ORD-4214,North,Clothing,2023-06-25 13:00:00,2023-06-26 13:00:00,408.35,0.44
CUST-541,ORD-4215,East,Electronics,2023-06-25 14:00:00,2023-06-26 14:00:00,33.22,0.22
CUST-942,ORD-4216,East,Furniture,2023-06-25 15:00:00,2023-06-26 15:00:00,336.12,0.1
CUST-44,ORD-4217,South,Clothing,2023-06-25 16:00:00,2023-06-26 16:00:00,541.5,0.09
CUST-236,ORD-4218,East,Grocery,2023-06-25 17:00:00,2023-06-26 17:00:00,911.69,0.12
CUST-217,ORD-4219,West,Furniture,2023-06-25 18:00:00,2023-06-26 18:00:00,848.09,0.16
CUST-923,ORD-4220,South,Clothing,2023-06-25 19:00:00,2023-06-26 19:00:00,136.22,0.27
CUST-889,ORD-4221,North,Furniture,2023-06-25 20:00:00,2023-06-26 20:00:00,102.1,0.37
CUST-709,ORD-4222,West,Electronics,2023-06-25 21:00:00,2023-06-26 21:00:00,593.37,0.49
CUST-909,ORD-4223,North,Electronics,2023-06-25 22:00:00,2023-06-26 22:00:00,536.8,0.25
CUST-581,ORD-4224,East,Grocery,2023-06-25 23:00:00,2023-06-26 23:00:00,273.71,0.28
CUST-487,ORD-4225,West,Furniture,2023-06-26 00:00:00,2023-06-27 00:00:00,900.46,0.28
CUST-278,ORD-4226,West,Clothing,2023-06-26 01:00:00,2023-06-27 01:00:00,928.09,0.29
CUST-48,ORD-4227,North,Grocery,2023-06-26 02:00:00,2023-06-27 02:00:00,408.59,0.28
CUST-947,ORD-4228,West,Furniture,2023-06-26 03:00:00,2023-06-27 03:00:00,891.4,0.05
CUST-77,ORD-4229,West,Grocery,2023-06-26 04:00:00,2023-06-27 04:00:00,390.11,0.05
CUST-701,ORD-4230,West,Clothing,2023-06-26 05:00:00,2023-06-27 05:00:00,739.45,0.09
CUST-948,ORD-4231,East,Grocery,2023-06-26 06:00:00,2023-06-27 06:00:00,481.18,0.1
CUST-288,ORD-4232,North,Grocery,2023-06-26 07:00:00,2023-06-27 07:00:00,131.36,0.37
CUST-921,ORD-4233,West,Grocery,2023-06-26 08:00:00,2023-06-27 08:00:00,928.65,0.14
CUST-557,ORD-4234,South,Furniture,2023-06-26 09:00:00,2023-06-27 09:00:00,459.56,0.45
CUST-578,ORD-4235,South,Clothing,2023-06-26 10:00:00,2023-06-27 10:00:00,737.14,0.47
CUST-674,ORD-4236,South,Electronics,2023-06-26 11:00:00,2023-06-27 11:00:00,373.5,0.49
CUST-34,ORD-4237,South,Furniture,2023-06-26 12:00:00,2023-06-27 12:00:00,28.69,0.47
CUST-184,ORD-4238,East,Electronics,2023-06-26 13:00:00,2023-06-27 13:00:00,109.53,0.255
CUST-952,ORD-4239,West,Electronics,2023-06-26 14:00:00,2023-06-27 14:00:00,501.26,0.28
CUST-871,ORD-4240,North,Furniture,2023-06-26 15:00:00,2023-06-27 15:00:00,693.06,0.13
CUST-323,ORD-4241,West,Furniture,2023-06-26 16:00:00,2023-06-27 16:00:00,341.39,0.41
CUST-17,ORD-4242,East,Clothing,2023-06-26 17:00:00,2023-06-27 17:00:00,,0.45
CUST-985,ORD-4243,South,Clothing,2023-06-26 18:00:00,2023-06-27 18:00:00,701.65,0.43
CUST-213,ORD-4244,East,Grocery,2023-06-26 19:00:00,2023-06-27 19:00:00,706.9,0.25
CUST-602,ORD-4245,West,Electronics,2023-06-26 20:00:00,2023-06-27 20:00:00,497.6,0.39
CUST-148,ORD-4246,North,Clothing,2023-06-26 21:00:00,2023-06-27 21:00:00,915.74,0.09
CUST-771,ORD-4247,East,Grocery,2023-06-26 22:00:00,2023-06-27 22:00:00,494.3,0.07
CUST-841,ORD-4248,North,Clothing,2023-06-26 23:00:00,2023-06-27 23:00:00,455.76,0.39
CUST-730,ORD-4249,East,Furniture,2023-06-27 00:00:00,2023-06-28 00:00:00,207.39,0.24
CUST-841,ORD-4250,North,Clothing,2023-06-27 01:00:00,2023-06-28 01:00:00,314.58,0.5
CUST-408,ORD-4251,North,Electronics,2023-06-27 02:00:00,2023-06-28 02:00:00,51.91,0.09
CUST-952,ORD-4252,South,Clothing,2023-06-27 03:00:00,2023-06-28 03:00:00,637.2,0.44
CUST-79,ORD-4253,North,Electronics,2023-06-27 04:00:00,2023-06-28 04:00:00,256.05,0.27
CUST-307,ORD-4254,South,Furniture,2023-06-27 05:00:00,2023-06-28 05:00:00,311.11,0.42
CUST-167,ORD-4255,West,Electronics,2023-06-27 06:00:00,2023-06-28 06:00:00,773.11,0.42
CUST-578,ORD-4256,West,Clothing,2023-06-27 07:00:00,2023-06-28 07:00:00,166.975,0.46
CUST-247,ORD-4257,South,Grocery,2023-06-27 08:00:00,2023-06-28 08:00:00,249.77,0.18
CUST-581,ORD-4258,South,Furniture,2023-06-27 09:00:00,2023-06-28 09:00:00,177.37,0.48
CUST-855,ORD-4259,East,Clothing,2023-06-27 10:00:00,2023-06-28 10:00:00,777.11,0.12
CUST-870,ORD-4260,East,Furniture,2023-06-27 11:00:00,2023-06-28 11:00:00,138.41,0.09
CUST-399,ORD-4261,East,Furniture,2023-06-27 12:00:00,2023-06-28 12:00:00,459.22,0.24
CUST-694,ORD-4262,West,Clothing,2023-06-27 13:00:00,2023-06-28 13:00:00,511.86,0.42
CUST-919,ORD-4263,East,Clothing,2023-06-27 14:00:00,2023-06-28 14:00:00,690.52,0.26
CUST-554,ORD-4264,North,Grocery,2023-06-27 15:00:00,2023-06-28 15:00:00,636.95,0.42
CUST-340,ORD-4265,North,Furniture,2023-06-27 16:00:00,2023-06-28 16:00:00,812.61,0.38
CUST-394,ORD-4266,East,Furniture,2023-06-27 17:00:00,2023-06-28 17:00:00,54.3,0.14
CUST-774,ORD-4267,North,Clothing,2023-06-27 18:00:00,2023-06-28 18:00:00,303.48,0.48
CUST-758,ORD-4268,West,Electronics,2023-06-27 19:00:00,2023-06-28 19:00:00,287.33,0.08
CUST-144,ORD-4269,North,Clothing,2023-06-27 20:00:00,2023-06-28 20:00:00,154.56,0.45
CUST-810,ORD-4270,West,Furniture,2023-06-27 21:00:00,2023-06-28 21:00:00,296.29,0.19
CUST-706,ORD-4271,South,Clothing,2023-06-27 22:00:00,2023-06-28 22:00:00,316.67,0.28
CUST-742,ORD-4272,South,Grocery,2023-06-27 23:00:00,2023-06-28 23:00:00,526.67,0.24
CUST-81,ORD-4273,South,Electronics,2023-06-28 00:00:00,2023-06-29 00:00:00,667.07,0.13
CUST-513,ORD-4274,South,Clothing,2023-06-28 01:00:00,2023-06-29 01:00:00,387.29,0.21
CUST-764,ORD-4275,North,Grocery,2023-06-28 02:00:00,2023-06-29 02:00:00,722.28,0.14
CUST-998,ORD-4276,East,Furniture,2023-06-28 03:00:00,2023-06-29 03:00:00,342.8,0.14
CUST-355,ORD-4277,North,Clothing,2023-06-28 04:00:00,2023-06-29 04:00:00,297.38,0.13
CUST-55,ORD-4278,West,Furniture,2023-06-28 05:00:00,2023-06-29 05:00:00,545.78,0.27
CUST-101,ORD-4279,North,Grocery,2023-06-28 06:00:00,2023-06-29 06:00:00,33.48,0.41
CUST-448,ORD-4280,North,Furniture,2023-06-28 07:00:00,2023-06-29 07:00:00,88.99,0.31
CUST-238,ORD-4281,West,Grocery,2023-06-28 08:00:00,2023-06-29 08:00:00,423.79,0.45
CUST-859,ORD-4282,South,Grocery,2023-06-28 09:00:00,2023-06-29 09:00:00,943.48,0.34
CUST-78,ORD-4283,South,Grocery,2023-06-28 10:00:00,2023-06-29 10:00:00,724.3,0.36
